text,id_str
A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,822774162011910144
THANK YOU for another wonderful evening in Washington D.C. TOGETHER we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4,822669114237943808
TO ALL AMERICANS🇺🇸https://t.co/D7Es6ie4fY,822507434396753921
So to all Americans in every city near and far small and large from mountain to mountain...https://t.co/cZKkrGXLSi,822504142178500608
It is time to remember that...https://t.co/ZKyOiOor62,822503558369181697
We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!#InaugurationDay #MAGA🇺🇸,822502887477673984
We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,822502601304526848
The forgotten men and women of our country will be forgotten no longer. From this moment on it’s going to be #AmericaFirst🇺🇸,822502450007515137
January 20th 2017 will be remembered as the day the people became the rulers of this nation again.,822502270503972872
What truly matters is not which party controls our government but whether our government is controlled by the people.,822502135233384448
power from Washington D.C. and giving it back to you the American People. #InaugurationDay,822501939267141634
Today we are not merely transferring power from one Administration to another or from one party to another – but we are transferring...,822501803615014918
It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,822421390125043713
Thank you for a wonderful evening in Washington D.C. #Inauguration https://t.co/a6xpFQTHj5,822298747421986828
Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together we are going to MAKE AM… https://t.co/OSxa3BamHs,822242449053614081
Join me at 4pm over at the Lincoln Memorial with my family!#Inauguration2017 https://t.co/GQeQpJOgWz,822177206633955328
Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!,822176438627536897
On my way! #Inauguration2017 https://t.co/hOuMbxGnpe,822175285151928320
the American people. I have no doubt that we will together MAKE AMERICA GREAT AGAIN!,822066653953458177
Getting ready to leave for Washington D.C. The journey begins and I will be working and fighting very hard to make it a great journey for..,822066132307808256
"It wasn't Donald Trump that divided this country this country has been divided for a long time!" Stated today by Reverend Franklin Graham.,822064153426857984
Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.… https://t.co/Qj5cpfaykD,821930600290521089
Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT,821898525432811520
Looking forward to a speedy recovery for George and Barbara Bush both hospitalized. Thank you for your wonderful letter!,821844875268255744
Writing my inaugural address at the Winter White House Mar-a-Lago three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga,821772494864580614
.@TheAlabamaBand was great last night in D.C. playing for 147 Diplomats and Ambassadors from countries around the world. Thanks Alabama!,821719763214880769
No wonder the Today Show on biased @NBC is doing so badly compared to its glorious past. Little credibility!,821705440178348033
"Bayer AG has pledged to add U.S. jobs and investments after meeting with President-elect Donald Trump the latest in a string..." @WSJ,821703902940827648
to the U.S. but had nothing to do with TRUMP is more FAKE NEWS. Ask top CEO's of those companies for real facts. Came back because of me!,821699672687448064
Totally biased @NBCNews went out of its way to say that the big announcement from Ford G.M. Lockheed &amp; others that jobs are coming back...,821697182235496450
Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!,821686928680583169
Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!,821415698278875137
"How Trump Won--And How The Media Missed It" https://t.co/Hfab41h65X,821410947864653825
"thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president." Sound familiar! WP,821369651968012288
John Lewis said about my inauguration "It will be the first one that I've missed." WRONG (or lie)! He boycotted Bush 43 also because he...,821368088935432196
country and with the massive cost reductions I have negotiated on military purchases and more I believe the people are seeing "big stuff.",821365569366671360
With all of the jobs I am bringing back into the U.S. (even before taking office) with all of the new auto plants coming back into our.....,821364027506966532
The same people who did the phony election polls and were so wrong are now doing approval rating polls. They are rigged just like before.,821344302651555840
People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday Friday and Saturday!,821342600322043905
At 9:00 P.M. @CNN of all places is doing a Special Report on my daughter Ivanka. Considering it is CNN can't imagine it will be great!,821172595869577220
Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,820992721120854016
much worse - just look at Syria (red line) Crimea Ukraine and the build-up of Russian nukes. Not good! Was this the leaker of Fake News?,820789938887294977
.@FoxNews "Outgoing CIA Chief John Brennan blasts Pres-Elect Trump on Russia threat. Does not fully understand." Oh really couldn't do...,820786730257285120
.@NBCNews is bad but Saturday Night Live is the worst of NBC. Not funny cast is terrible always a complete hit job. Really bad television!,820764134857969666
about that...Those Intelligence chiefs made a mistake here &amp; when people make mistakes they should APOLOGIZE." Media should also apologize,820725491812487170
Thank you to Bob Woodward who said "That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...,820723387995717632
For many years our country has been divided angry and untrusting. Many say it will never change the hatred is too deep. IT WILL CHANGE!!!!,820707210565132288
will only get higher. Car companies and others if they want to do business in our country have to start making things here again. WIN!,820632299037409280
The Democrats are most angry that so many Obama Democrats voted for me. With all of the jobs I am bringing back to our Nation that number..,820631495660408835
Inauguration Day is turning out to be even bigger than expected. January 20th Washington D.C. Have fun!,820450166331346944
Congressman John Lewis should finally focus on the burning and crime infested inner-cities of the U.S. I can use all the help I can get!,820425770925338624
INTELLIGENCE INSIDERS NOW CLAIM THE TRUMP DOSSIER IS "A COMPLETE FRAUD!"  @OANN,820257714362314753
mention crime infested) rather than falsely complaining about the election results. All talk talk talk - no action or results. Sad!,820255947956383744
Congressman John Lewis should spend more time on fixing and helping his district which is in horrible shape and falling apart (not to......,820251730407473153
A beautiful funeral today for a real NYC hero Detective Steven McDonald. Our law enforcement community has my complete and total support.,819962894616064001
The "Unaffordable" Care Act will soon be history!,819869953692155904
have been allowed to run - guilty as hell. They were VERY nice to her. She lost because she campaigned in the wrong states - no enthusiasm!,819868066364461058
What are Hillary Clinton's people complaining about with respect to the F.B.I. Based on the information they had she should never.....,819867246352801792
released by "Intelligence" even knowing there is no proof and never will be. My people will have a full report on hacking within 90 days!,819865802849587200
Totally made up facts by sleazebag political operatives both Democrats and Republicans - FAKE NEWS! Russia says nothing exists. Probably...,819864373988573184
It now turns out that the phony allegations against me were put together by my political opponents and a failed spy afraid of being sued....,819863039902097408
